file_id,gender,age,race,race4,hair_color
57249,Female,20-29,White,White,blond
31598,Male,3-9,White,White,blond
28778,Male,20-29,East Asian,White,black
33744,Male,30-39,White,White,brown
18157,Male,40-49,White,White,black
53424,Male,30-39,Southeast Asian,Asian,black
54851,Female,10-19,East Asian,Asian,black
41718,Male,10-19,East Asian,Asian,blond
07514,Male,50-59,Black,Indian,bald
08294,Male,60-69,White,White,brown
62371,Male,3-9,East Asian,Asian,brown
15744,Male,10-19,Indian,Indian,brown
37332,Male,3-9,White,White,brown
43860,Female,3-9,White,White,blond
36112,Male,60-69,White,White,gray
02595,Male,60-69,White,White,brown
04262,Male,3-9,East Asian,Asian,brown
61687,Male,10-19,Southeast Asian,Asian,black
18722,Male,0-2,Southeast Asian,Asian,blond
02378,Male,60-69,Indian,Indian,gray
10209,Male,40-49,White,White,brown
02511,Male,0-2,White,White,brown
39174,Male,40-49,White,White,blond
47356,Male,30-39,White,White,black
22021,Male,40-49,White,White,black
60413,Male,50-59,Latino_Hispanic,Indian,gray
62603,Male,3-9,White,White,blond
35768,Male,10-19,White,White,brown
61522,Male,20-29,White,White,bald
29868,Male,3-9,East Asian,Asian,black
64828,Female,3-9,White,White,brown
00466,Male,60-69,White,White,bald
68536,Female,0-2,White,White,blond
45996,Male,50-59,White,White,brown
66706,Male,50-59,Southeast Asian,Asian,gray
13562,Male,40-49,White,White,brown
61720,Female,3-9,Indian,Black,brown
10369,Male,40-49,Black,Indian,black
21151,Male,60-69,White,White,gray
51940,Male,20-29,White,White,brown
04375,Male,40-49,White,White,brown
23804,Male,20-29,East Asian,Asian,brown
60292,Male,60-69,White,White,gray
33435,Male,0-2,White,Asian,blond
60084,Male,0-2,White,Asian,brown
69183,Male,20-29,White,White,black
41909,Female,40-49,White,White,red
14588,Male,3-9,White,White,black
05279,Male,10-19,Black,Black,black
10644,Female,70+,White,White,gray
39645,Male,20-29,White,White,brown
04222,Male,20-29,East Asian,Asian,black
26876,Male,20-29,Black,Asian,black
01162,Female,3-9,Southeast Asian,Asian,black
13679,Male,40-49,White,White,brown
07372,Female,3-9,White,White,blond
35885,Male,0-2,White,Asian,blond
11445,Female,20-29,White,White,brown
41929,Female,3-9,White,White,brown
06365,Female,20-29,East Asian,Asian,brown
53405,Male,3-9,East Asian,Asian,brown
34694,Male,50-59,White,White,gray
35427,Male,3-9,White,White,blond
01577,Male,50-59,White,White,gray
45785,Male,30-39,Indian,Indian,black
16334,Male,60-69,East Asian,Asian,gray
50990,Male,0-2,White,Asian,blond
15764,Male,3-9,Southeast Asian,Asian,brown
20521,Male,20-29,White,White,blond
37194,Male,10-19,White,White,brown
06387,Male,3-9,White,White,brown
20282,Male,30-39,White,White,blond
24084,Male,40-49,White,White,brown
17314,Male,40-49,White,White,bald
53278,Male,30-39,Black,Black,black
53013,Male,30-39,White,White,black
16784,Female,0-2,White,White,blond
29625,Male,30-39,White,White,bald
10400,Male,70+,Black,Black,bald
08187,Male,3-9,Southeast Asian,Asian,brown
42277,Male,30-39,Middle Eastern,White,black
13660,Male,60-69,White,White,gray
68052,Male,40-49,Middle Eastern,White,black
05945,Male,70+,White,White,gray
16205,Male,3-9,Indian,Indian,black
44034,Male,40-49,White,White,gray
08439,Male,20-29,White,White,brown
21829,Male,50-59,White,White,brown
32163,Male,20-29,White,White,brown
12614,Female,10-19,White,White,brown
35873,Female,10-19,Black,Black,brown
07590,Female,70+,White,Asian,gray
48675,Male,40-49,White,White,brown
57162,Male,20-29,White,White,bald
16387,Male,50-59,White,White,bald
53197,Female,40-49,Black,Black,black
38909,Male,20-29,White,White,brown
52570,Male,30-39,White,White,brown
55915,Male,20-29,White,White,blond
60799,Female,20-29,Latino_Hispanic,Indian,brown
07760,Male,20-29,Latino_Hispanic,White,black
63661,Male,20-29,White,White,brown
01421,Female,20-29,Black,Black,black
46416,Male,3-9,White,White,red
53772,Male,20-29,White,White,brown
50616,Male,50-59,White,White,brown
02036,Male,40-49,White,White,blond
10334,Male,50-59,White,White,gray
52573,Female,0-2,White,White,blond
60855,Male,10-19,Middle Eastern,White,black
03035,Male,60-69,White,Asian,bald
02653,Male,3-9,White,White,blond
37862,Male,20-29,White,White,brown
64710,Female,0-2,Latino_Hispanic,Asian,blond
64757,Male,10-19,East Asian,Asian,black
45482,Female,20-29,East Asian,Asian,black
22705,Female,50-59,White,White,blond
11543,Female,20-29,White,White,brown
62864,Male,3-9,Southeast Asian,Asian,black
19493,Male,20-29,East Asian,Asian,brown
24733,Female,20-29,White,White,blond
05704,Male,50-59,White,White,bald
43283,Male,50-59,Latino_Hispanic,White,gray
35247,Female,70+,White,White,blond
18876,Female,3-9,White,White,brown
66308,Male,30-39,Southeast Asian,White,black
32153,Female,20-29,White,White,brown
62265,Male,70+,White,White,blond
59591,Male,20-29,Black,Black,black
42061,Male,40-49,Indian,Indian,black
68643,Male,60-69,Black,Black,gray
52438,Female,70+,White,White,brown
31680,Male,3-9,Southeast Asian,Black,blond
21593,Male,30-39,White,White,black
66296,Male,30-39,White,White,black
10949,Female,60-69,White,White,blond
15833,Male,40-49,White,White,gray
60093,Female,3-9,White,White,blond
31863,Male,10-19,White,White,brown
02442,Male,40-49,White,White,brown
21068,Female,0-2,White,White,blond
66437,Female,40-49,Black,White,brown
19750,Male,3-9,White,White,blond
35566,Male,0-2,White,White,blond
26229,Male,20-29,Southeast Asian,White,black
04526,Male,40-49,White,White,black
00311,Male,3-9,Latino_Hispanic,Asian,brown
15243,Male,20-29,White,White,brown
68261,Male,10-19,White,White,brown
56253,Female,30-39,Black,Black,black
34352,Male,40-49,Southeast Asian,Asian,bald
02883,Male,3-9,East Asian,Asian,brown
08707,Female,10-19,White,White,blond
30177,Male,60-69,White,White,gray
09716,Male,20-29,White,White,brown
36572,Female,30-39,White,White,brown
34760,Male,20-29,Black,Black,black
35505,Male,3-9,East Asian,Asian,brown
15576,Male,10-19,White,White,brown
54253,Male,20-29,White,White,brown
15430,Male,60-69,White,White,gray
66661,Male,20-29,Latino_Hispanic,White,black
69110,Female,3-9,White,White,blond
14075,Male,20-29,White,White,brown
23642,Male,40-49,Southeast Asian,Asian,black
68208,Female,20-29,White,White,brown
37473,Male,50-59,White,Asian,gray
09208,Male,0-2,White,White,blond
29077,Male,30-39,Black,Asian,black
33401,Male,3-9,East Asian,Asian,brown
44566,Male,20-29,White,White,brown
68083,Male,50-59,Latino_Hispanic,White,gray
17003,Male,10-19,White,White,brown
27810,Male,50-59,White,White,brown
16096,Female,20-29,White,White,brown
53879,Male,20-29,White,White,brown
26567,Male,20-29,Latino_Hispanic,Asian,black
27684,Male,30-39,White,White,gray
05223,Female,3-9,White,White,blond
19149,Female,20-29,White,White,brown
51176,Female,3-9,White,White,blond
28784,Male,40-49,White,White,bald
60156,Male,3-9,Latino_Hispanic,White,brown
22257,Male,40-49,White,White,brown
05834,Male,3-9,White,White,blond
00364,Female,0-2,White,White,blond
29645,Male,30-39,White,White,gray
58668,Male,20-29,White,Asian,brown
50116,Female,70+,White,White,gray
50022,Female,10-19,Black,Black,bald
24391,Male,10-19,White,Asian,brown
23200,Male,20-29,White,White,brown
23259,Male,3-9,White,White,red
66208,Male,20-29,White,White,brown
62543,Male,40-49,White,White,brown
01430,Male,20-29,White,White,brown
45079,Male,60-69,White,White,gray
48874,Male,3-9,East Asian,Asian,brown
42927,Female,3-9,White,White,brown
32386,Male,20-29,White,White,blond
38848,Male,10-19,White,White,brown
35823,Male,50-59,White,White,brown
42970,Male,20-29,White,Asian,brown
27283,Male,50-59,White,White,brown
52752,Male,20-29,Latino_Hispanic,White,brown
64827,Female,3-9,Southeast Asian,Asian,brown
63366,Female,20-29,Black,Black,blond
04686,Male,60-69,White,White,gray
13717,Male,40-49,Indian,Indian,black
54154,Female,3-9,White,White,brown
13869,Male,20-29,White,White,brown
16677,Female,3-9,Southeast Asian,Asian,brown
27413,Female,3-9,Latino_Hispanic,Indian,brown
50478,Male,20-29,East Asian,Asian,black
19458,Male,50-59,Latino_Hispanic,White,gray
36486,Male,50-59,White,White,bald
65918,Male,30-39,White,White,blond
33415,Female,3-9,Latino_Hispanic,Asian,brown
16578,Male,10-19,White,Asian,brown
68037,Male,20-29,Southeast Asian,Asian,black
02786,Female,20-29,White,White,black
49384,Male,50-59,White,White,brown
09923,Male,3-9,East Asian,Asian,black
66425,Female,3-9,White,White,blond
54781,Male,10-19,White,White,brown
56099,Female,3-9,White,White,blond
03890,Male,50-59,White,White,gray
17957,Male,50-59,Latino_Hispanic,White,bald
54874,Male,40-49,White,White,brown
20974,Male,50-59,Black,Black,black
12511,Female,20-29,White,White,blond
32859,Male,20-29,Middle Eastern,White,bald
32723,Male,40-49,White,White,gray
10797,Female,3-9,White,White,blond
39281,Male,3-9,Southeast Asian,Asian,black
07799,Male,20-29,White,White,black
30535,Male,0-2,White,White,brown
42189,Male,50-59,White,White,black
45934,Male,30-39,White,White,brown
10011,Male,3-9,White,White,blond
07833,Male,50-59,White,White,gray
55313,Male,60-69,Southeast Asian,Asian,brown
39849,Female,3-9,White,White,blond
21729,Female,3-9,Southeast Asian,Asian,black
25190,Male,10-19,Southeast Asian,Asian,black
06567,Male,3-9,White,White,brown
66238,Male,20-29,White,White,black
62918,Male,20-29,White,White,brown
50952,Female,20-29,Latino_Hispanic,White,brown
56019,Male,3-9,East Asian,Asian,black
43786,Male,20-29,Black,Black,black
63825,Male,40-49,White,White,brown
07905,Male,0-2,Southeast Asian,Asian,brown
65719,Male,40-49,Black,Black,black
54103,Male,40-49,Southeast Asian,Asian,black
62627,Male,60-69,Black,Black,black
49278,Male,40-49,White,White,bald
64370,Male,30-39,White,White,brown
50069,Female,3-9,Black,Black,brown
62437,Female,20-29,East Asian,Asian,brown
43197,Male,50-59,White,White,gray
12482,Male,20-29,Black,Indian,brown
39336,Female,0-2,Latino_Hispanic,White,brown
57060,Female,3-9,East Asian,Asian,brown
44162,Female,20-29,East Asian,Asian,black
24088,Male,70+,East Asian,Asian,gray
59806,Female,20-29,Black,Black,brown
46512,Male,20-29,White,White,blond
10385,Female,20-29,White,White,blond
68758,Female,20-29,East Asian,Asian,brown
67077,Male,40-49,White,White,black
07763,Male,3-9,White,White,brown
05633,Male,10-19,White,White,blond
29163,Male,50-59,White,White,gray
06835,Male,20-29,Southeast Asian,White,brown
30160,Male,30-39,White,White,gray
46731,Female,3-9,White,White,blond
45833,Female,30-39,White,White,brown
34964,Male,60-69,White,White,gray
37012,Male,30-39,White,White,black
02613,Male,50-59,White,White,bald
35321,Male,10-19,Indian,Indian,black
17198,Female,3-9,White,White,brown
05775,Male,10-19,Latino_Hispanic,White,brown
52850,Male,40-49,White,White,brown
39345,Male,3-9,Black,Black,brown
23881,Female,40-49,White,White,blond
16220,Male,20-29,White,White,black
25116,Male,50-59,White,White,brown
14376,Male,40-49,White,White,brown
18862,Male,50-59,East Asian,Asian,gray
02971,Male,20-29,Black,Black,black
19093,Male,60-69,White,White,gray
36003,Male,30-39,Middle Eastern,White,black
38193,Female,70+,East Asian,Asian,brown
07761,Female,3-9,White,White,blond
03233,Female,3-9,White,White,blond
16836,Female,60-69,Black,Black,bald
13574,Male,3-9,Southeast Asian,Asian,black
24993,Male,30-39,White,White,brown
18779,Male,20-29,East Asian,Asian,black
37323,Female,20-29,White,White,blond
14764,Male,3-9,White,White,blond
19445,Male,50-59,Latino_Hispanic,Asian,gray
49131,Male,10-19,Southeast Asian,Black,black
59897,Male,10-19,White,White,brown
14864,Male,40-49,White,White,black
57934,Male,20-29,Southeast Asian,Asian,brown
43567,Female,20-29,White,White,brown
06131,Female,60-69,East Asian,Asian,brown
68020,Male,20-29,White,White,brown
00361,Male,20-29,Indian,Indian,black
16487,Male,0-2,White,White,blond
64337,Female,0-2,White,White,blond
31586,Male,50-59,White,White,gray
02607,Male,20-29,East Asian,Asian,black
51342,Male,3-9,White,White,blond
15865,Male,40-49,White,White,brown
27268,Male,20-29,White,White,black
58210,Male,0-2,White,White,brown
32597,Male,10-19,White,Asian,brown
33863,Female,20-29,East Asian,Asian,brown
69760,Female,60-69,White,White,gray
18167,Male,3-9,East Asian,Asian,brown
46741,Male,0-2,White,White,blond
49774,Male,30-39,White,White,brown
50289,Male,60-69,Black,Black,bald
35348,Male,30-39,Indian,Indian,brown
44439,Male,60-69,White,White,bald
34368,Male,60-69,White,White,gray
42389,Male,3-9,White,White,blond
34151,Female,3-9,White,White,blond
22765,Male,20-29,East Asian,Asian,black
34078,Male,20-29,White,White,brown
32896,Female,10-19,Southeast Asian,Black,brown
37179,Male,40-49,White,White,brown
68806,Male,70+,East Asian,Asian,bald
47234,Female,0-2,Latino_Hispanic,Asian,brown
27307,Male,60-69,White,White,gray
30524,Male,3-9,East Asian,Asian,black
57647,Male,30-39,White,White,brown
35639,Male,40-49,Black,Black,bald
11534,Male,50-59,White,White,bald
56813,Male,3-9,Southeast Asian,Indian,brown
07650,Female,3-9,White,White,brown
55916,Male,50-59,Latino_Hispanic,Asian,black
32777,Male,30-39,Indian,Indian,brown
10791,Male,3-9,White,White,blond
39532,Male,10-19,East Asian,Asian,black
44323,Male,3-9,East Asian,Asian,brown
51876,Male,10-19,Black,Black,black
28987,Male,20-29,Indian,Indian,black
65410,Male,0-2,White,White,brown
01583,Male,30-39,White,White,brown
06908,Male,10-19,White,White,brown
13462,Male,50-59,White,White,gray
25061,Male,20-29,Black,Black,gray
61807,Female,3-9,Southeast Asian,Asian,brown
00383,Male,3-9,Southeast Asian,Asian,brown
43514,Male,30-39,White,White,brown
67478,Male,30-39,Indian,Indian,black
50983,Male,40-49,East Asian,Asian,black
20518,Male,50-59,White,White,brown
15437,Male,40-49,White,White,brown
51022,Female,30-39,Black,Black,bald
26175,Male,30-39,White,White,black
15361,Female,3-9,White,White,brown
52222,Female,50-59,Southeast Asian,Asian,gray
52574,Male,20-29,East Asian,Asian,brown
04057,Male,0-2,White,White,blond
37306,Male,40-49,Middle Eastern,White,black
29880,Male,3-9,White,White,blond
18175,Male,20-29,White,White,blond
21331,Male,50-59,White,White,gray
05048,Male,10-19,Indian,Indian,black
10465,Male,20-29,White,White,brown
36094,Female,50-59,White,White,blond
15908,Male,60-69,White,White,gray
47525,Male,60-69,White,White,gray
42290,Female,20-29,White,White,brown
09987,Female,3-9,Southeast Asian,Asian,brown
59137,Male,40-49,East Asian,Asian,gray
52320,Male,30-39,White,White,bald
02465,Male,0-2,Black,Black,blond
24727,Female,20-29,Latino_Hispanic,White,brown
54118,Male,10-19,White,White,brown
61612,Male,3-9,White,White,brown
22489,Male,50-59,Latino_Hispanic,Asian,black
10938,Male,40-49,White,White,brown
35969,Male,30-39,White,White,black
41380,Female,3-9,White,White,brown
48017,Male,30-39,Middle Eastern,White,brown
55069,Male,10-19,Middle Eastern,Indian,brown
43031,Female,20-29,East Asian,Asian,brown
29445,Male,20-29,White,White,brown
64932,Male,50-59,White,White,bald
60875,Male,30-39,East Asian,Asian,black
38777,Male,50-59,White,White,blond
35242,Male,0-2,Indian,Asian,black
61851,Male,20-29,White,Asian,brown
47815,Male,40-49,White,White,black
06027,Male,50-59,White,White,bald
24424,Female,20-29,White,Asian,brown
45926,Male,30-39,White,White,brown
53555,Male,50-59,Black,Black,bald
01250,Male,3-9,East Asian,Asian,blond
54038,Male,20-29,White,White,brown
64820,Male,50-59,White,White,brown
03984,Female,3-9,White,White,blond
03399,Male,30-39,Latino_Hispanic,White,black
08358,Female,3-9,Southeast Asian,Asian,brown
48921,Male,20-29,East Asian,Asian,black
20319,Male,30-39,East Asian,Asian,black
61132,Male,20-29,East Asian,Asian,black
19312,Female,10-19,Black,Indian,black
52397,Male,30-39,Latino_Hispanic,White,black
34007,Female,30-39,White,White,black
05467,Female,20-29,Black,Black,brown
30580,Male,0-2,White,White,blond
25151,Male,10-19,Southeast Asian,White,blond
59833,Male,10-19,Southeast Asian,Asian,brown
64380,Female,3-9,Latino_Hispanic,Indian,brown
20625,Male,30-39,Black,Black,black
43796,Female,60-69,White,White,brown
63651,Female,0-2,White,White,blond
25118,Male,3-9,White,White,blond
56310,Female,40-49,Indian,Indian,black
06564,Male,20-29,White,White,brown
15645,Male,20-29,White,White,brown
23536,Female,3-9,East Asian,Asian,brown
45533,Female,20-29,Black,Black,brown
57598,Male,30-39,White,White,brown
04179,Female,40-49,White,White,brown
03778,Male,0-2,White,White,blond
47702,Female,20-29,White,White,blond
28772,Male,60-69,White,White,brown
46641,Male,40-49,White,White,bald
30945,Male,20-29,White,White,brown
19963,Male,50-59,White,White,brown
04300,Male,30-39,White,White,black
05401,Male,30-39,White,White,blond
59104,Male,20-29,Black,White,black
49728,Female,0-2,White,White,blond
38172,Female,10-19,East Asian,Asian,brown
26385,Male,3-9,East Asian,White,brown
47030,Male,40-49,White,White,bald
35886,Male,50-59,White,White,gray
36435,Female,60-69,Latino_Hispanic,Asian,gray
19274,Female,30-39,White,White,brown
43296,Male,30-39,White,White,brown
04857,Male,20-29,Black,Black,black
49722,Male,50-59,White,White,gray
20242,Male,20-29,White,White,black
33946,Male,40-49,Latino_Hispanic,White,gray
38275,Male,50-59,White,White,gray
45377,Female,70+,White,White,blond
52523,Female,3-9,White,White,blond
40694,Male,3-9,White,White,blond
58254,Male,30-39,Middle Eastern,White,black
56588,Male,30-39,White,White,brown
31802,Male,0-2,White,White,brown
35469,Male,20-29,Indian,Indian,black
57073,Male,20-29,Indian,Black,black
37020,Male,40-49,Southeast Asian,Asian,gray
27724,Male,3-9,White,White,blond
03657,Female,3-9,White,White,blond
36841,Male,40-49,White,White,brown
61600,Male,30-39,White,White,brown
44797,Male,50-59,Southeast Asian,Asian,black
34996,Male,20-29,East Asian,Asian,brown
22514,Female,20-29,White,White,brown
31347,Female,60-69,White,White,brown
38211,Male,50-59,White,Asian,blond
10965,Male,50-59,East Asian,Asian,black
14898,Male,30-39,Latino_Hispanic,White,brown
